Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity 10_18	Intensity 10_9	Intensity 11_18	Intensity 11_9	Intensity 12_18	Intensity 12_9	Intensity 13_18	Intensity 13_9	Intensity 14_18	Intensity 14_9	Intensity 15_18	Intensity 15_9	Intensity 16_18	Intensity 16_9	Intensity 17_18	Intensity 17_9	Intensity 18_18	Intensity 18_9	Intensity 9_18	Intensity 9_9
UBA6448 sp000437315	Species	Bacteria		Firmicutes	Bacilli	RF39	UBA660	UBA6448	UBA6448 sp000437315	3654890.0	0.0	1266800.0	0.0	1181500.0	3109800.0	1.5751123333333334E7	0.0	6.852555E7	0.0	2.9637E7	0.0	4026100.0	0.0	1.417049E7	0.0	0.0	0.0	8435533.333333334	0.0
Treponema_D sp016292805	Species	Bacteria		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016292805	3.2739858666666668E7	0.0	55086.666666666664	0.0	42606.0	0.0	83934.0	0.0	36324.0	0.0	6037612.0	0.0	5109302.0	0.0	5014500.0	0.0	0.0	0.0	157382.0	0.0
Prevotella sp002251295	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295	2.8786572E9	2.145955E8	1.0778722996666666E10	2.190957E8	2.783447E8	1.306338E8	4.331762E9	2.1686719E8	2.8588645E9	1.4851972E8	2.1380688733333335E9	1.147484E8	3.4320253666666665E9	8.0299E7	9.4488519E8	1.239321E8	1.23470659E9	3.748798E7	1.075285E9	4.87311E7
Lachnospira sp003537285	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp003537285	2054400.0	4521600.0	2068800.0	0.0	2731600.0	0.0	0.0	0.0	1.914E7	6469100.0	0.0	0.0	0.0	1647300.0	0.0	0.0	3034200.0	0.0	3690600.0	0.0
Niameybacter stercoravium	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Cellulosilyticaceae	Niameybacter	Niameybacter stercoravium	9.714539066276985E7	1.614433E8	1.7149729926739928E8	2.291832346E8	4.5331396666666664E7	7.056315E7	8.098456576572365E7	2.697523E8	9.881347377694646E7	1.2599755E8	1.5362766258241758E8	1.7051087E8	6.429067552794014E7	3.20081438E8	3.10229657727379E7	3.064078E8	3.8518367384615384E7	8.5431942E7	1.3600293103842258E8	4.7885E7
Succinivibrio sp900316375	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio sp900316375	7.946344E7	1.95827E7	3.013425583333334E8	5236300.0	2.685295E7	2.792085E7	3.6480745E8	2.85677E7	1.376336E8	1.681955E7	7.4214455E8	9517025.0	3.299073E8	2.912351E7	3.270120016666666E8	1.6939E7	3.69195582E8	3.133749E7	8.023606E7	6836325.0
Faecousia sp900540635	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp900540635	1.3238917599175825E9	4.221391666666667E8	1.0217993755769234E9	3.013224666666666E8	8.18011143E8	1.9262353966666666E8	9.56416798159341E8	7.240795166666667E8	1.9836282868681324E9	9.61883019E8	1.3220645611538463E9	1.6931378166666666E8	1.2326376363278387E9	1.995490806666667E8	4.405471873076923E8	2.5241741666666666E8	4.8236293705128205E8	2.72263775E8	9.177904266483516E8	2.890046406666666E8
Prevotella hominis	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella hominis	4.0027771120959656E10	1.914138122952381E10	4.347970571199006E10	3.0016862088373013E10	8.482569624112607E10	1.1567346250555552E10	4.434882896680123E10	6.208688127708333E10	4.109936135675418E10	3.273299588154762E10	5.496800321505988E10	1.7987488032499996E10	4.634802534761633E10	1.653551336025397E10	4.287870226090079E10	2.6850821705E10	5.900387847409524E10	9.00375398591667E9	3.572549028036325E10	1.7905295935095238E10
CAG-83 sp004555205	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp004555205	4737900.0	0.0	1146533.3333333333	0.0	3337833.333333333	0.0	0.0	0.0	0.0	2567400.0	5605400.0	1.0403E7	0.0	0.0	4918666.666666667	0.0	5305400.0	2132000.0	8132133.333333333	0.0
Fournierella excrementavium	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella	Fournierella excrementavium	1.04112025E7	7127000.0	3524880.0	395550.0	3540270.0	0.0	1.26604825E7	2126200.0	8414835.0	2066600.0	7404580.0	0.0	3.5933315E7	1377510.0	1.04192375E8	0.0	2.79596675E7	3006624.0	8974815.0	7568460.0
Fusobacterium_B sp900545035	Species	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	Fusobacterium_B sp900545035	3493360.0	9071500.0	1.668919E7	6306000.0	1.0615E7	9054500.0	7110390.0	3.24815E7	1.15755E7	0.0	9573500.0	2.32825E7	3577800.0	2.1436E7	1.60398E7	0.0	6265850.0	1.47653E7	1.27702E7	9004000.0
Lactobacillus porci	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus porci	8.785792472233332E9	2.270398108E10	9.550913383333336E9	3.6897898685E10	1.56910182685E10	4.513314362800001E10	1.1777550578666666E10	6.7991401966666664E10	1.1314141395666666E10	3.728397103E10	1.2030402372333334E10	2.50404409235E10	8.123997204333333E9	3.1329508205E10	1.10637917375E10	2.4855988913333332E10	1.5588449160333334E10	6.938424039000002E10	1.85585195935E10	2.8273846813333332E10
Porcincola sp900555005	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Porcincola	Porcincola sp900555005	3.2011966666666664E7	115969.44444444444	4.377978333333333E7	0.0	3.34536E7	0.0	7.378860555555555E7	87897.22222222222	8.618392222222222E7	1349700.0	1.406493722222222E8	2276244.4444444445	6.5549933333333336E7	0.0	2.7784972222222224E7	1299080.5555555555	6.693794444444445E7	0.0	6.752306666666666E7	0.0
JAEDLN01 sp016295275	Species	Bacteria		Verrucomicrobiota	Kiritimatiellae	RFP12	UBA3636	JAEDLN01	JAEDLN01 sp016295275	2338400.0	5.4893E7	3.901E7	0.0	2219400.0	0.0	3.0786E7	7.1666E7	7774000.0	0.0	3.8942E7	2915800.0	0.0	2.7285E7	1.2611E7	6251200.0	2639900.0	6264600.0	7823900.0	1.59361E7
Bulleidia sp016293365	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365	4.0204383097460318E9	2.8882139444444447E9	2.821060110793651E9	3.0641903806349206E9	2.2483321211111116E9	2.721930698888889E9	2.5544996684126983E9	4.970251117777778E9	3.2355192555555553E9	3.9068749255555553E9	1.885591603746032E9	1.8341182953333333E9	2.8095574582222223E9	2.0755301891269841E9	2.0754570144444444E9	1.1216296E9	2.38559405E9	1.5853797586666667E9	5.565075362142858E9	2.0499090955555556E9
Prevotella copri	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	2.217075496135651E10	8.3619801178571415E9	1.8452053707918633E10	7.598116894761905E9	2.6886297819380035E10	3.540046788809524E9	2.3150545767952023E10	3.764713328708333E10	2.511280257831771E10	1.2368608359880953E10	3.1574170987480526E10	5.094144584499998E9	3.2957463638068745E10	8.828959454285713E9	3.4050990412289703E10	1.441597678980952E10	2.8195893064722218E10	2.687529044583334E9	2.4229305261355305E10	6.309250498428571E9
Prevotella sp900546535	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900546535	2.043668224145419E10	6.691415641666666E9	3.423780777593145E10	8.002189347539682E9	3.056439707185317E10	3.3429635293650794E9	2.4162118215967896E10	3.484032727749999E10	2.000566927202345E10	1.274162030988095E10	2.1219711748631317E10	4.455033102499999E9	2.6853693697401157E10	3.126636478253968E9	2.413983711066271E10	6.233632990476191E9	2.744791232747619E10	1.6563560442499995E9	2.23986910584127E10	5.688097190095239E9
Helicobacter_A bilis_B	Species	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_A	Helicobacter_A bilis_B	0.0	0.0	3223400.0	0.0	0.0	0.0	0.0	4565200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501900.0	1.88645E7	0.0	0.0	0.0
RUG114 sp900315615	Species	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	RUG114	RUG114 sp900315615	9.142275999999999E7	3.4761383333333336E7	1.2551708266666665E9	2.9469275E7	5.7727716666666664E7	2.1554623333333332E7	4.937119233333333E8	6.6678983333333336E7	8.162159666666667E7	4.927208E7	1.614833433333333E8	1.8331103333333332E7	1.1726518E8	3.7665986666666664E7	3.783817633333333E8	4.23962E7	3.2934243333333332E7	4.4396296666666664E7	1.0876193333333334E8	2.41857E7
Baileyella intestinalis	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Baileyella	Baileyella intestinalis	6246200.0	0.0	0.0	1.3981E7	0.0	0.0	0.0	0.0	3801400.0	0.0	2917900.0	0.0	4065100.0	0.0	0.0	0.0	3011100.0	0.0	3566600.0	0.0
Phil1 sp001940855	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855	3.12246E7	3.13991E7	1.219329E8	0.0	3.04495E7	495740.0	4.94959E7	2.48208E7	4.27837E7	6801100.0	7.49328E7	2976110.0	3.22588E7	3.93621E7	2.125013E7	1.51092E7	3.91076E7	1.15639E7	3.31974E7	9403800.0
RGIG1693 sp016293975	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138	RGIG1693	RGIG1693 sp016293975	3.390893125E7	2.42989469E9	2.7358565E8	1.8588E7	4.355577125E7	1.03503E7	4.45428875E7	7.54992E8	1.55359625E7	1.33365E7	1.8112451875E8	5407700.0	3.37636375E7	4.5279092E8	3.629354125E7	5.8709E8	1.368855625E7	3.0555E7	1.7635925E7	1.146E8
Blautia_A obeum	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A obeum	2.230675E8	2.81341E7	4.175779E7	3153200.0	4.49744025E8	5944500.0	5.5404195E7	1.37115E8	9.559418E7	2.8865E7	8.984518E7	0.0	1.0043398E8	3.667E7	7.0130785E7	1.3261797E8	8.9242745E7	1.19885E7	9.243788E7	2.695E7
Veillonella_A magna	Species	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A	Veillonella_A magna	9.2807854E7	0.0	7060910.0	19234.6	174160.0	0.0	1.852165E8	0.0	2.0570122E7	0.0	9.0656774E7	0.0	9.1625254E7	3378938.0	9.866848E7	0.0	6105602.0	45342.0	1.04744064E8	0.0
Megamonas funiformis	Species	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	4306883.333333333	1681983.3333333333	6.152793033333334E8	930305.0	0.0	144863.33333333334	3.976920833333333E8	190683.33333333334	3.260393E8	323300.0	5.506498666666667E8	363783.3333333333	5048350.0	647216.6666666666	4.938014666666667E8	0.0	6004700.0	501816.6666666667	1285026.6666666667	255800.0
Prevotella sp900314365	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900314365	5.481112805772008E8	6.323965535714286E7	6.706934745743146E8	8.99194580952381E7	9.447449184920634E8	8.001138714285715E7	9.477946410353535E8	2.4876192916666666E8	6.868658957972584E8	1.408100157142857E8	7.348470626551225E8	4.1228166666666664E7	8.713615905122657E8	8.425873380952382E7	6.843925640873016E8	1.3160235714285715E8	9.251754969047619E8	6.3198119583333336E7	3.1351273960317457E8	7.921024142857143E7
Bulleidia sp900539965	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965	8.25488048888889E7	1.0345144444444444E7	8.112024088888888E8	2.0136177777777776E7	2.5678149444444444E7	4.888358888888889E7	1.1491455555555556E7	7.272897777777778E7	9.542343988888888E8	2554655.5555555555	1.9219932222222224E7	1.7854903333333332E7	2.7815148888888888E7	1.1009725555555556E7	3.0462704444444444E7	0.0	8.36186E7	1.2991514E7	1.0540466666666666E7	1639255.5555555555
Cryptobacteroides sp900546925	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925	1.713903E8	1.139103E8	1.1074951E9	4.53569E7	2.5240308E8	4258900.0	4.007758E8	9.0321E7	3.577496E8	7.24932E7	1.616469E8	1.182798E7	1.4396271E8	3.19252E7	8.1718E7	1.21659E7	1.086917E8	3.043913E7	1.8160751E8	1.67948E7
Anaerobutyricum soehngenii	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum soehngenii	3.404040001792534E8	8.391944444444445E7	3.3541860948717946E8	4.820151785714286E7	2.09843014010989E8	7.245181071428572E7	5.2656634161431944E8	1.776204622222222E8	4.097597225522823E8	5.203249E7	3.9224250579365075E8	2.7829890873015873E7	2.0050857249863613E8	4.558314428571429E7	3.060000371158393E8	5.478768055555555E7	1.4108749801587301E8	2.703207142857143E7	4.705178596025251E8	2.912110714285714E7
UBA6857 sp016292575	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA6857	UBA6857 sp016292575	1.6274E7	0.0	0.0	0.0	2941500.0	0.0	0.0	0.0	0.0	0.0	1.5704E7	0.0	8185100.0	0.0	4.0248E7	0.0	2.7729E7	0.0	1.5377E7	0.0
CAG-1782 sp016297005	Species	Bacteria		Firmicutes_A	Clostridia	Christensenellales	DTU072	CAG-1782	CAG-1782 sp016297005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	765990.0	0.0	0.0	1.0049E7	0.0	0.0	0.0	0.0	0.0	3.20275E7	0.0
Fusicatenibacter saccharivorans	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	2.4466887322127204E9	5.060351496969697E8	2.1929526782900434E9	6.410140211904762E8	1.1091039693766232E9	4.293209426666667E8	1.6504118745349543E9	1.4349569952380953E9	2.3265158326793776E9	8.012486026666666E8	1.7219186152424245E9	9.716939673333334E8	1.4641712316524825E9	8.812391083333334E8	1.7751662026555219E9	1.9325753666666666E8	1.6926121998095236E9	3.139333383809524E8	2.551414541370591E9	3.656785466666667E8
Prevotella sp002373375	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002373375	2.2715075555555556E7	7.216268E7	3.62258807936508E7	2.8938577777777776E7	1.8895305873015873E7	5.3875002222222224E7	3.9153050952380955E7	3.0002702E8	1.9134995873015873E7	7.17514E7	2.0664762380952377E7	2.91373E7	1.1737157460317459E7	8.899717777777778E7	2.1961831746031746E7	6.53010626E8	3.0378138095238093E7	8.82545E7	1.1225632539682539E8	1.361686E8
Ruminococcus_E sp003521625	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003521625	1.1389954E8	1.90934918E9	8.745416666666667E7	6.6517E7	2.9166345833333332E7	2785700.0	1.5097521666666666E8	5.79973E8	1.9566709166666666E8	8.00972E7	8.864136416666667E7	1.53356E7	1.0123636E8	2.754106E8	8.6649105E7	5.170871E8	3.014905833333333E8	1.79488E7	1.1484786166666667E8	5767870.0
Cryptobacteroides sp016303175	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp016303175	1508800.0	1.5098E7	0.0	4.3308E7	1667600.0	1.4477E7	0.0	7.619E7	7666800.0	9.4892E7	1.2057E7	3.0887E7	1.0912E7	1.956E7	1774200.0	2168400.0	2983900.0	7032400.0	1361600.0	1.7901E7
CAG-45 sp000438375	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-45	CAG-45 sp000438375	2.626144943722944E8	3874935.8080808083	5.403772194805195E8	8.132119285714285E7	6.659055909090909E7	1.535553E7	2.6567897174603173E8	2.975073388888889E7	6.053515940404041E8	1.9309875E7	1.5026233265512267E8	4.202008444444445E7	2.4784133666666666E8	2.417743357142857E7	1.297770488888889E8	803930.5555555555	4.949552611111111E7	1.2290033333333334E7	3.5237582471861476E8	2.189385E7
Ruminococcus sp016303235	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus sp016303235	4.753349880952381E7	6008900.0	1.2241035007936507E8	1.79624E7	4.682304E7	4400270.0	4.622068031746031E7	5.83996E7	3.424580077380952E7	3.72147E7	5.204439740079365E7	1.83807E7	3.661303928571428E7	3.27307E7	3.76907244047619E7	1.5471E7	1.411794E7	2.144114E7	4.1105012321428575E7	758770.0
Faecalibacterium sp003449675	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp003449675	7.0871510338095255E9	8.17011995E8	3.678251549523809E9	8.416615033333334E8	3.7771848783333335E9	1.2001142216666667E9	3.7884019880952377E9	3.2936659983333335E9	3.4146214811904764E9	1.0737514661E10	3.7450004650952377E9	7.2347624E8	8.253440860452383E9	1.0192993833333334E9	3.6437940502380953E9	1.23324464E9	5.2776627625E9	3.714483106666666E8	4.544616385571429E9	4.473976563666667E9
Actinobacillus_A porcitonsillarum	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Actinobacillus_A	Actinobacillus_A porcitonsillarum	3866225.0	7.3385606E8	4.2920625E7	2.493995E7	1597785.0	2772000.0	0.0	1.6502765E8	2637485.0	1.2269225E7	3.82753E7	5971237.0	7080800.0	3.3163539E8	1.7474025E7	1.6952965E8	6302550.0	1.501975E7	6669000.0	1.41381325E8
Coprococcus_A sp016297495	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A sp016297495	4.173225066666667E7	3.5784744E7	4.4007216E7	1.0331004E7	4.948511666666667E7	5696098.333333333	5.281228466666667E7	2647600.0	5.987839133333334E7	4.1476675E7	4.8879049333333336E7	1.1847830666666666E7	7.468711533333334E7	2.590682E7	2.1405867666666664E7	2922650.0	2.4027806666666668E7	5772550.0	1.3005112733333333E8	2.3484964E7
RGIG4034 sp016293925	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	RGIG4034	RGIG4034 sp016293925	1.0111515833333332E7	9646900.0	3.4437643333333336E7	8450900.0	8694130.0	121060.0	1.8391661666666664E7	0.0	1.9462233333333332E7	0.0	1.1924531666666666E7	0.0	1.74804375E7	2985000.0	2.1537295833333336E7	0.0	8314673.333333333	2388000.0	6.76988275E7	2600987.5
Treponema_F excrementipullorum	Species	Bacteria		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_F	Treponema_F excrementipullorum	3747750.0	1.32725E7	8096200.0	0.0	2726300.0	1473035.0	7.719755833333333E7	1.2767175E7	7771825.0	0.0	3174600.0	237960.0	1.163785E7	8625330.0	5858700.0	0.0	1143500.0	698325.0	1868175.0	0.0
RF16 sp902771935	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	RF16 sp902771935	2710600.0	0.0	1.71041E7	0.0	0.0	9223800.0	5354820.0	0.0	549580.0	0.0	1.66489E7	1.1179E7	8032600.0	0.0	2.07759E7	0.0	6622259.0	84032.0	6550900.0	1.571E7
Eisenbergiella porci	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella porci	2.5560478166666664E7	3.8286744E7	3.0966136000000004E7	7693004.0	4861100.0	4775820.0	4.3632054666666664E7	7645520.0	3.2553618E7	9888310.0	7990304.333333334	2914724.0	8748165.333333332	2004562.0	1.1272346E7	1.1578E7	1.2520856666666666E7	2017200.0	9.427719066666667E7	7899874.0
Prevotella pectinovora	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella pectinovora	1.5192998830555558E9	2.1700241786904764E9	2.3107453370714293E9	2.3234379E9	2.9359399304285707E9	1.84382756E9	2.382110928619047E9	1.5353893666666667E9	2.1572099710714283E9	2.41057103E9	2.4705535994047623E9	3.224904132E9	2.47617439218254E9	1.9507161333333335E9	2.6010617957936506E9	3.5441966E9	2.3115657109126983E9	5.2234765E8	3.50785887515873E9	1.5193205E9
Streptococcus suis_W	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis_W	8093860.0	0.0	1.94114E7	6201520.0	3301633.333333333	2070160.0	2.95579E7	0.0	2.4718433333333332E7	9550300.0	3.3389933333333336E7	1239500.0	1.67609E7	0.0	9904533.333333332	0.0	4666690.0	0.0	7063700.0	0.0
Desulfovibrio sp900319575	Species	Bacteria		Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900319575	1.1092291E8	2.3952741E9	1.7275654E9	7.3312001E8	4.849948E8	6.8940348E8	1.1283412E9	9.03573E8	3.2244604E8	7.2007584E8	5.7505075E8	1.4564144E9	6.60259E7	1.2892956E9	3.941706E8	7.637524E8	2.5866E8	2.4502259E8	2.8507743E8	1.09351875E9
Helicobacter_D sp003288905	Species	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_D	Helicobacter_D sp003288905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4034E7	0.0	0.0	0.0	0.0	0.0	1255700.0	740690.0	0.0	0.0
Clostridium_P ventriculi	Species	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	Clostridium_P ventriculi	8.547473333333334E7	1.49146875E9	3.330322E8	4.483703E8	8.210885E7	8.910365E7	3.1374787E8	1.1767491E9	2.2746341E8	6.0034365E8	3.6798005E8	2.05631E8	3.1206969E8	9.4937808E8	8.197651666666667E7	1.5473006E9	1.060284E8	1.4347365E8	1.581519E8	7.358561E8
Bifidobacterium choerinum	Species	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium choerinum	9428297.5	3.161893E8	2.89131E7	3.3188925E7	2.19248925E7	4060790.0	7763930.0	5.937735E7	1.2228491666666666E7	1540200.0	1.3380425E7	1.453739E7	8693125.0	4.1692575E7	2133502.5	2.09251E7	1.078425E7	6.936771666666666E7	8658845.0	1.19077825E7
Bifidobacterium pseudolongum	Species	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum	6125110.833333333	9656800.0	1.3355366666666666E7	7753325.0	478649.1666666667	1603680.0	1.5345863333333334E7	1.4283116666666666E7	1.9309958333333336E7	1540200.0	1.3620691666666666E7	1297750.0	7166191.666666667	8095675.0	1.0210535833333334E7	312326.6666666667	2.3133803333333332E7	3.7766416666666664E7	6515848.333333333	1380282.5
Selenomonas_C sp900318215	Species	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas_C	Selenomonas_C sp900318215	5.153082176666667E8	3.973639866666667E8	7.073360959999999E9	3.843178833333334E8	4.453467033333334E8	2.823817933333333E8	1.8725166233333333E9	1.5232154266666667E9	5.703237816666666E8	3.448223166666667E8	1.6355990016666665E9	1.5700019833333334E8	1.3279962783333335E9	4.128890716666667E8	3.2716766466666665E9	4.6619343E8	7.847316266666667E8	4.223515483333334E8	6.110670133333333E8	3.17161312E8
Limosilactobacillus reuteri	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	5.799629973333333E7	3.660687E7	5.911951666666667E7	4.65535E7	8.752983933333334E7	8.8349326E8	4.4656892E7	1.0226127E8	1.0204805666666666E8	7.953775E7	7.503716066666667E7	3.872911E7	8.505526666666666E7	7.480532E7	3.9972378333333336E7	1.387905E8	2.409939046666667E8	1.0170695E8	9.067974933333333E7	4.726817E7
UMGS1889 sp016302225	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1889	UMGS1889 sp016302225	3.2421949166666668E7	0.0	3.0731772222222224E7	3647600.0	1.9021E7	402700.0	3.7207092222222224E7	0.0	2.3022866666666664E7	0.0	5218049.222222222	3271610.0	1.28671E7	0.0	8843033.333333332	0.0	1.16893E7	0.0	4.06281675E7	0.0
SFHR01 sp004555545	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01	SFHR01 sp004555545	4.17138E7	1.244041E8	8.30759E7	5.194462E7	7.55147E7	1.9186E7	8.9879638E8	2.4049803E8	6.3204663E8	6.462092E7	1.8042927E8	3.19655E7	9.471252E7	7.908398E7	1.7740593E8	4.48257E7	7.486231E7	5.158701E7	8.85308E7	2.19044E7
HGM12587 sp900766915	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	HGM12587	HGM12587 sp900766915	8.68876675E7	5.86706875E7	8.827637E7	3.27291E7	6.5740815E7	5379700.0	1.10897235E8	1.05062E7	8.5388455E7	1446100.0	3.27434725E7	9622450.833333334	3.199796E7	1.471887E7	2.8459085E7	5.629518525E8	5.049059E7	2.638356E7	1.7439944666666666E8	3.3448036666666668E7
Angelakisella sp003453215	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp003453215	0.0	0.0	1.29153E7	0.0	0.0	0.0	9443850.0	0.0	138020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229000.0	0.0
CAG-269 sp900551615	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp900551615	2268150.0	0.0	309700.0	0.0	0.0	0.0	260220.0	0.0	2.1395985E7	0.0	3081200.0	0.0	0.0	0.0	3077170.0	0.0	5555880.0	0.0	3.017831E7	0.0
Egerieicola sp016298065	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Egerieicola	Egerieicola sp016298065	3.819126E7	3.246343E8	1.999021E8	2.89271E7	4.633116E7	4.970425E7	9.848425E7	4.026555E8	1.8069215E8	1.6737E8	1.656608E8	1.0818756E8	3.84311E7	2.050943E8	3.67861E7	4.7125E8	6.97898E7	2.203967E8	1.957758E8	1.08767E8
Bariatricus sp004560705	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus sp004560705	1.456891716530902E9	7.453863283333333E8	1.359884876190476E9	1.2390307354761906E9	1.9887838873809524E9	3.0481279071428573E8	1.9618255598682876E9	5.24568045E8	1.7249232249088147E9	2.806169533333333E8	1.1988996504761903E9	5.40113675E8	9.283816276048632E8	5.820173566666666E8	8.59252490607903E8	4.054787666666667E8	6.338460726190475E8	1.381966166666667E8	2.0806173849138803E9	5.7675042E8
Paraeggerthella hongkongensis_A	Species	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	Paraeggerthella hongkongensis_A	1.6596066666666666E7	0.0	515980.0	1913600.0	365490.0	0.0	9186360.0	0.0	4.1841266666666664E7	0.0	6539000.0	0.0	7334100.0	0.0	2919900.0	0.0	6555600.0	0.0	3.0049433333333332E7	0.0
